VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	IBERVILLE	FARNHAM	MARIEVILLE	SABREVOIS	STE MADELEINE	ST HYACINTHE 2	STE MARTINE	FLEURY	ST NAZAIRE	PHILIPSBURG	ST GUILLAUME	GRANBY	ST BERNARD DE LACOLLE	DRUMMONDVILLE	PIERREVILLE
Mean Temp (deg C)	2011	5	28	4	0.91	16.0	16.3			16.0			13.8			15.0				
Mean Temp (deg C)	2011	5	29	4	0.83	19.6	20.4	20.3		17.3			17.5							
Mean Temp (deg C)	2011	5	30	4	0.78	21.3	20.8		21.0	21.3			21.0							
Mean Temp (deg C)	2011	5	31	4	0.83	22.6	22.3	22.8		22.3			21.5							
Mean Temp (deg C)	2011	6	1	4	0.87	26.2	26.4			26.5			25.0		26.0					
Mean Temp (deg C)	2011	6	2	4	0.82	13.3		13.0		14.3			13.0		12.8					
Mean Temp (deg C)	2011	6	5	4	0.83	16.9	15.3	17.0		17.5			16.8							
Mean Temp (deg C)	2011	6	6	4	0.83	19.2	18.3	19.3		19.5			18.3							
Mean Temp (deg C)	2011	6	7	4	0.75	22.6	21.3	22.8	22.8				21.3							
Mean Temp (deg C)	2011	6	8	4	0.87	26.0	26.0			26.5			25.8		25.3					
Mean Temp (deg C)	2011	6	11	4	0.83	18.0	17.5	18.0		18.3			17.3							
Mean Temp (deg C)	2011	6	12	4	0.78	16.3	16.3		16.5	15.5			14.5							
Mean Temp (deg C)	2011	6	13	4	0.83	14.3	14.4	14.5		13.5			12.8							
Mean Temp (deg C)	2011	6	14	4	0.74	17.1	15.9	16.5	17.5	17.3										
Mean Temp (deg C)	2011	6	15	4	0.82	20.8	19.7	21.3					20.3		19.8					
Mean Temp (deg C)	2011	6	17	4	0.83	22.3	21.3	22.5		22.8			21.3							
Mean Temp (deg C)	2011	6	18	4	0.83	22.7	22.2	23.0		22.5			21.5							
Mean Temp (deg C)	2011	6	23	4	0.74	20.5	19.5	20.5	20.5	20.3										
Mean Temp (deg C)	2011	6	25	4	0.74	18.7		19.0	18.3	18.8			17.8							
Mean Temp (deg C)	2011	6	28	4	0.78	22.9	22.0		23.5	22.3	21.4									
Mean Temp (deg C)	2011	6	30	4	0.74	17.1		17.0	17.0	17.0	16.8									
Mean Temp (deg C)	2011	7	1	4	0.75	20.7	20.0	20.8	20.8		20.1									
Mean Temp (deg C)	2011	7	8	4	0.83	19.9	19.9	20.0		19.5	19.3									
Mean Temp (deg C)	2011	7	9	4	0.74	20.1	19.3	20.0	20.0	20.0										
Mean Temp (deg C)	2011	7	11	4	0.83	25.6	25.0	25.8		25.8	25.5									
Mean Temp (deg C)	2011	7	12	4	0.74	25.0	24.8	24.8	25.0	24.8										
Mean Temp (deg C)	2011	7	15	4	0.74	20.4	19.5	20.0	20.8	20.0										
Mean Temp (deg C)	2011	7	26	4	0.74	21.3	20.3	21.0	21.5	21.2										
Mean Temp (deg C)	2011	7	30	4	0.74	22.5	22.3	22.0	22.8	22.5										
Mean Temp (deg C)	2011	7	31	4	0.74	20.8	20.0	20.5	20.8	21.0										
Mean Temp (deg C)	2011	8	1	4	0.75	23.7	22.6	23.5	24.0				22.8							
Mean Temp (deg C)	2011	8	4	4	0.83	21.0	21.3	20.5		21.5	21.1									
Mean Temp (deg C)	2011	8	5	4	0.74	21.5	20.5	21.5	21.3	22.0										
Mean Temp (deg C)	2011	8	6	4	0.74	23.2	23.3	23.5	22.5	23.5										
Mean Temp (deg C)	2011	8	7	4	0.74	25.2	24.8	25.0	25.3	25.0										
Mean Temp (deg C)	2011	8	8	4	0.83	22.8	22.8	22.5		23.3	22.8									
Mean Temp (deg C)	2011	8	10	4	0.75	22.3	22.5	22.0	22.3		22.5									
Mean Temp (deg C)	2011	8	11	4	0.91	19.9	20.2			19.5	19.3		19.3							
Mean Temp (deg C)	2011	8	12	4	0.83	19.4	19.0	19.3		19.8	19.2									
Mean Temp (deg C)	2011	8	13	4	0.83	21.9	21.5	21.8		22.3	22.1									
Mean Temp (deg C)	2011	8	14	4	0.83	21.5	21.9	21.5		21.0	21.4									
Mean Temp (deg C)	2011	8	16	4	0.74	21.6	21.0	21.3	21.5	22.5										
Mean Temp (deg C)	2011	8	17	4	0.83	18.3	17.8	18.3		18.3	18.1									
Mean Temp (deg C)	2011	8	24	4	0.9	21.4				22.5			20.0		21.3	19.5				
Mean Temp (deg C)	2011	8	26	4	0.78	18.9	18.8		18.8	18.5	18.6									
Mean Temp (deg C)	2011	8	27	4	0.91	18.9	18.5			19.3	18.9		17.5							
Mean Temp (deg C)	2011	8	28	4	0.89	15.9				15.5	16.1		15.9		16.0					
Mean Temp (deg C)	2011	8	29	4	0.78	17.8	17.1		17.5	18.0	17.9									
Mean Temp (deg C)	2011	8	30	4	0.91	18.2	18.1			18.3	17.6		17.0							
Mean Temp (deg C)	2011	8	31	4	0.91	17.0	16.9			17.0	16.6		15.8							
Mean Temp (deg C)	2011	9	1	4	0.91	18.6	18.8			18.3	18.8		17.0							
Mean Temp (deg C)	2011	9	2	4	0.89	22.1				22.0	21.4		21.0		23.0					
Mean Temp (deg C)	2011	9	7	4	0.78	15.1	15.0		14.8	14.8	15.5									
Mean Temp (deg C)	2011	9	13	4	0.74	21.6	21.4	21.8	21.3	21.5										
Mean Temp (deg C)	2011	9	17	4	0.83	11.0	10.3	11.0		10.8	10.1									
Mean Temp (deg C)	2011	9	20	4	0.83	16.1	15.4	16.0		16.5	15.5									
Mean Temp (deg C)	2011	9	21	4	0.83	16.1	17.5	15.5		16.0			15.0							
Mean Temp (deg C)	2011	9	22	4	0.83	19.4	18.8	19.5		19.5	18.5									
Mean Temp (deg C)	2011	9	24	4	0.83	20.6	21.0	20.5		20.3	20.1									
Mean Temp (deg C)	2011	9	27	4	0.83	18.1	17.9	18.0		18.0	17.3									
Mean Temp (deg C)	2011	9	29	4	0.74	18.3	18.4	18.3	18.3	17.8										
Mean Temp (deg C)	2011	10	1	4	0.74	7.5	7.3	7.5	7.5	6.5										
Mean Temp (deg C)	2011	10	3	4	0.74	11.8	11.8	11.5	12.0	10.8										
Mean Temp (deg C)	2011	10	4	4	0.74	13.3	13.7	13.0	13.3	13.0										
Mean Temp (deg C)	2011	10	5	4	0.74	11.4	9.9	11.5	11.3	11.3										
Mean Temp (deg C)	2011	10	9	4	0.74	18.4	17.8	18.3	17.8	19.3										
Mean Temp (deg C)	2011	10	10	4	0.74	19.0		19.5	18.5	18.8	18.0									
Mean Temp (deg C)	2011	10	12	4	0.74	12.6	13.0	12.5	12.3	12.5										
Mean Temp (deg C)	2011	10	13	4	0.75	15.3	15.3	15.0	15.5		14.7									
Mean Temp (deg C)	2011	10	14	4	0.83	17.5	17.5	17.5		17.0	18.1									
Mean Temp (deg C)	2011	10	16	4	0.74	11.2	10.0	11.0	11.3	10.8										
Mean Temp (deg C)	2011	10	17	4	0.74	9.6	8.1	9.8	9.5	9.0										
Mean Temp (deg C)	2011	10	18	4	0.74	10.5	10.2	10.5	10.5	9.8										
Mean Temp (deg C)	2011	10	19	4	0.83	11.3	11.4	11.3		10.3	11.3									
Mean Temp (deg C)	2011	10	20	4	0.83	15.4	16.3	16.0		12.8	14.1									
Mean Temp (deg C)	2011	10	22	4	0.74	9.2	8.7	9.0	9.0	9.3										
Mean Temp (deg C)	2011	10	23	4	0.83	6.2	5.8	6.3		5.5	6.0									
Mean Temp (deg C)	2011	10	24	4	0.81	9.7	10.1	10.0			9.4	8.5								
Mean Temp (deg C)	2011	10	26	4	0.83	5.1	4.4	5.0		5.0	4.5									
Mean Temp (deg C)	2011	10	27	4	0.83	2.5	2.0	2.3		2.3	2.8									
Mean Temp (deg C)	2011	10	29	4	0.75	0.8	0.4	0.5	0.8		0.2									
Mean Temp (deg C)	2011	10	30	4	0.74	5.2	4.3	5.0	4.8	5.8										
Mean Temp (deg C)	2011	11	7	4	0.8	8.6	7.0	9.0				8.9	7.5							
Mean Temp (deg C)	2011	11	8	4	0.81	10.1	9.2	10.0			9.1	11.0								
Mean Temp (deg C)	2011	11	9	4	0.83	12.6	12.8	13.0		11.0	11.8									
Mean Temp (deg C)	2011	11	10	4	0.81	10.3		10.8		9.8	9.2	9.5								
Mean Temp (deg C)	2011	11	11	4	0.81	4.9	5.0	5.0			4.9	4.1								
Mean Temp (deg C)	2011	11	12	4	0.85	4.3		4.0		3.8	4.4		3.8							
Mean Temp (deg C)	2011	11	16	4	0.81	8.8		8.8		9.3	8.3	8.3								
Mean Temp (deg C)	2011	11	17	4	0.74	3.7		3.5	3.3	4.0	4.1									
Mean Temp (deg C)	2011	11	18	4	0.74	1.3	0.8	1.0	1.3	1.0										
Mean Temp (deg C)	2011	11	19	4	0.83	5.1	5.5	4.8		4.5	4.9									
Mean Temp (deg C)	2011	11	20	4	0.83	7.7	7.0	7.5		7.8	7.4									
Mean Temp (deg C)	2011	11	21	4	0.76	-2.8			-2.8	-3.5	-3.6	-2.8								
Mean Temp (deg C)	2011	11	22	4	0.74	-3.5	-4.3	-4.0	-3.3	-4.0										
Mean Temp (deg C)	2011	11	23	4	0.79	-1.4			-1.5	-2.0	-1.7		-2.8							
Mean Temp (deg C)	2011	11	24	4	0.83	-3.2	-4.5	-3.0		-3.5	-5.1									
Mean Temp (deg C)	2011	11	25	4	0.81	5.5	4.6	5.3			4.8	6.3								
Mean Temp (deg C)	2011	11	26	4	0.8	5.4	4.8	5.1		5.0		5.9								
Mean Temp (deg C)	2011	11	27	4	0.83	7.1	7.3	6.8		6.8	7.5									
Mean Temp (deg C)	2011	11	28	4	0.83	7.7	7.8	7.5		7.3	7.5									
Mean Temp (deg C)	2011	11	29	4	0.83	7.7	8.5	8.0		5.8	5.6									
Mean Temp (deg C)	2011	12	1	4	0.74	-0.5	-1.0	-0.5	-1.0	-0.8										
Mean Temp (deg C)	2011	12	3	4	0.74	-0.6	0.3	-0.3	-1.5	-1.0										
Mean Temp (deg C)	2011	12	4	4	0.74	3.9	3.5	3.8	3.8	3.3										
Mean Temp (deg C)	2011	12	5	4	0.78	7.7	7.3		7.5	7.5	7.6									
Mean Temp (deg C)	2011	12	6	4	0.74	1.4	1.5	1.0	1.8	0.3										
Mean Temp (deg C)	2011	12	8	4	0.85	-0.6	-1.5			-0.8	-0.8	-0.3								
Mean Temp (deg C)	2011	12	9	4	0.85	0.4				-0.5		0.5	0.3		1.0					
Mean Temp (deg C)	2011	12	11	4	0.85	-2.9	-3.0			-3.5	-2.9	-3.0								
Mean Temp (deg C)	2011	12	12	4	0.78	2.1	1.0		2.5	1.3	1.4									
Mean Temp (deg C)	2011	12	14	4	0.86	2.8	3.0				2.7	2.5	2.0							
Mean Temp (deg C)	2011	12	15	4	0.83	5.1	5.0	5.0		4.5	5.1									
Mean Temp (deg C)	2011	12	16	4	0.74	2.2	2.5	2.5	1.3	2.3										
Mean Temp (deg C)	2011	12	17	4	0.83	-8.3	-8.5	-9.0		-8.3	-8.0									
Mean Temp (deg C)	2011	12	18	4	0.83	-8.9	-10.2	-9.0		-9.3	-9.0									
Mean Temp (deg C)	2011	12	19	4	0.83	-3.5	-5.0	-3.5		-3.5	-4.6									
Mean Temp (deg C)	2011	12	20	4	0.83	-3.6	-3.8	-3.0		-6.3	-4.6									
Mean Temp (deg C)	2011	12	23	4	0.78	-3.6	-4.0		-3.0	-5.8	-4.3									
Mean Temp (deg C)	2011	12	24	4	0.84	-15.4	-14.5	-16.0			-16.9		-16.8							
Mean Temp (deg C)	2011	12	25	4	0.83	-10.8	-10.5	-11.5		-11.3	-10.4									
Mean Temp (deg C)	2011	12	26	4	0.74	-3.9	-5.0	-4.0	-4.0	-4.5										
Mean Temp (deg C)	2011	12	27	4	0.83	1.0	1.5	0.5		0.5	-0.2									
Mean Temp (deg C)	2011	12	28	4	0.74	-4.0	-4.0	-4.5	-4.0	-4.3										
Mean Temp (deg C)	2011	12	29	4	0.83	-14.6	-14.9	-15.0		-15.3	-14.8									
Mean Temp (deg C)	2011	12	30	4	0.74	-11.3	-11.5	-11.8	-10.8	-13.0										
Mean Temp (deg C)	2011	12	31	4	0.74	-5.4	-5.4	-5.5	-5.8	-6.0										
Mean Temp (deg C)	2012	1	4	4	0.83	-10.8	-11.5	-11.0		-11.3	-11.2									
Mean Temp (deg C)	2012	1	5	4	0.83	-6.5	-7.0	-6.3		-8.0	-6.6									
Mean Temp (deg C)	2012	1	6	4	0.74	-9.5	-9.5	-9.0	-10.5	-10.0										
Mean Temp (deg C)	2012	1	7	4	0.85	-3.9	-3.4			-5.3	-4.4	-4.0								
Mean Temp (deg C)	2012	1	8	4	0.74	-6.6	-7.1	-7.0	-6.8	-6.8										
Mean Temp (deg C)	2012	1	10	4	0.73	-0.7		-1.0	-0.8		-0.8	-1.0								
Mean Temp (deg C)	2012	1	11	4	0.83	-9.3	-8.4	-9.3		-11.8	-9.8									
Mean Temp (deg C)	2012	1	13	4	0.83	-1.4	-0.3	-1.5		-3.3	-2.0									
Mean Temp (deg C)	2012	1	14	4	0.86	-17.8	-17.5				-17.9	-18.3	-19.3							
Mean Temp (deg C)	2012	1	15	4	0.83	-21.9	-22.5	-22.5		-21.8	-24.2									
Mean Temp (deg C)	2012	1	16	4	0.9	-12.3				-11.5	-13.3	-11.8	-16.5							
Mean Temp (deg C)	2012	1	17	4	0.85	-1.0	0.4			-3.0	-3.3	-0.5								
Mean Temp (deg C)	2012	1	18	4	0.75	-10.9	-11.0	-11.5	-11.0				-11.0							
Mean Temp (deg C)	2012	1	19	4	0.83	-12.3	-12.0	-12.0		-14.8			-14.5							
Mean Temp (deg C)	2012	1	20	4	0.79	-12.4			-13.0	-12.8	-12.8		-11.3							
Mean Temp (deg C)	2012	1	21	4	0.85	-16.1		-16.0		-17.3	-17.9		-19.3							
Mean Temp (deg C)	2012	1	22	4	0.81	-12.8		-13.0		-13.5		-11.5	-17.3							
Mean Temp (deg C)	2012	1	23	4	0.81	-3.8	-3.5	-4.3			-4.8	-3.3								
Mean Temp (deg C)	2012	1	24	4	0.74	2.9	3.0	2.5	3.0	2.3										
Mean Temp (deg C)	2012	1	26	4	0.83	-4.6	-5.0	-4.5		-5.8	-5.3									
Mean Temp (deg C)	2012	1	27	4	0.81	-1.3		-1.5		-1.8		-1.0	-3.0							
Mean Temp (deg C)	2012	1	28	4	0.78	0.4	1.0		0.0	-0.3	0.6									
Mean Temp (deg C)	2012	1	31	4	1.01	-7.9				-8.5	-7.9		-10.3			-9.5				
Mean Temp (deg C)	2012	2	1	4	0.9	-4.6				-5.8	-5.2	-3.7	-6.5							
Mean Temp (deg C)	2012	2	2	4	1.0	-8.9				-9.5	-9.7		-10.5						-9.0	
Mean Temp (deg C)	2012	2	3	4	0.85	-9.1	-10.7			-10.8	-10.7	-6.6								
Mean Temp (deg C)	2012	2	4	4	1.0	-8.6				-7.5	-11.4		-9.5						-9.0	
Mean Temp (deg C)	2012	2	5	4	0.83	-10.5	-12.5	-10.3		-10.8	-11.9									
Mean Temp (deg C)	2012	2	7	4	0.76	-5.7			-5.5	-6.5	-6.1	-6.0								
Mean Temp (deg C)	2012	2	8	4	0.74	-8.1	-9.8	-8.3	-7.5	-10.0										
Mean Temp (deg C)	2012	2	11	4	0.83	-13.7		-14.0			-13.5		-13.5		-14.3					
Mean Temp (deg C)	2012	2	12	4	0.81	-14.0		-15.0		-15.3		-12.1	-15.3							
Mean Temp (deg C)	2012	2	13	4	0.74	-8.6	-9.3	-9.5	-7.8	-9.3										
Mean Temp (deg C)	2012	2	14	4	0.83	-5.3	-3.8	-6.0		-6.5	-5.8									
Mean Temp (deg C)	2012	2	15	4	0.74	0.3	1.2	0.0	0.0	0.0										
Mean Temp (deg C)	2012	2	16	4	0.73	2.7		3.0	2.3		2.5	2.1								
Mean Temp (deg C)	2012	2	18	4	0.85	1.0	1.0			0.8	1.2	0.4								
Mean Temp (deg C)	2012	2	19	4	0.78	-3.7	-4.2		-4.0	-3.8	-4.1									
Mean Temp (deg C)	2012	2	20	4	0.78	-6.4	-6.7		-6.5	-7.0	-6.9									
Mean Temp (deg C)	2012	2	21	4	0.83	-2.0	-2.6	-2.0		-2.5	-2.9									
Mean Temp (deg C)	2012	2	22	4	0.8	3.8	3.7	3.8		3.3		3.4								
Mean Temp (deg C)	2012	2	24	4	0.83	-0.2	-0.1	-0.5		-0.8	-0.7									
Mean Temp (deg C)	2012	2	25	4	0.83	-2.5	-3.0	-3.5		-1.3	-1.3									
Mean Temp (deg C)	2012	2	26	4	0.74	-9.6		-10.5	-9.5	-9.5	-9.3									
Mean Temp (deg C)	2012	2	27	4	0.81	-8.2		-9.0		-7.0	-8.6	-8.3								
Mean Temp (deg C)	2012	2	28	4	0.82	-6.0		-6.0			-6.5	-6.5	-6.8							
Mean Temp (deg C)	2012	2	29	4	0.85	-9.7	-11.0			-10.0	-11.3	-8.8								
Mean Temp (deg C)	2012	3	1	4	0.83	-4.0	-3.5	-4.5		-4.5	-4.6									
Mean Temp (deg C)	2012	3	2	4	0.74	-0.6	-0.8	-0.5	-1.0	-1.5										
Mean Temp (deg C)	2012	3	3	4	0.76	3.3			3.5	2.0	2.6	3.5								
Mean Temp (deg C)	2012	3	4	4	0.9	-5.0				-4.5	-4.0	-6.6	-5.3							
Mean Temp (deg C)	2012	3	12	4	0.75	6.7	6.3	6.5	6.8		5.5									
Mean Temp (deg C)	2012	3	14	4	0.74	1.9	2.0	1.5	2.0	1.0										
Mean Temp (deg C)	2012	3	15	4	0.83	3.5	4.3	3.3		2.0	3.1									
Mean Temp (deg C)	2012	3	16	4	0.81	4.1		4.5		2.3	4.4	4.0								
Mean Temp (deg C)	2012	3	17	4	0.81	6.1		6.3		4.8	4.9	6.3								
Mean Temp (deg C)	2012	3	18	4	0.83	13.8	13.5	14.3		12.3	13.0									
Mean Temp (deg C)	2012	3	19	4	0.83	14.6	13.9	16.0		11.3	13.5									
Mean Temp (deg C)	2012	3	20	4	0.74	13.7	13.8	14.0	13.5	12.3										
Mean Temp (deg C)	2012	3	21	4	0.74	18.0	16.6	18.8	17.5	17.3										
Mean Temp (deg C)	2012	3	22	4	0.74	17.9	17.0	18.5	17.3	17.8										
Mean Temp (deg C)	2012	3	24	4	0.83	4.0	4.2	3.5		3.8	3.6									
Mean Temp (deg C)	2012	3	25	4	0.83	6.1	6.5	6.0		5.0	5.8									
Mean Temp (deg C)	2012	3	26	4	0.74	-1.0	-2.0	-1.5	-0.8	-1.0										
Mean Temp (deg C)	2012	3	28	4	0.74	2.0	3.0	2.3	1.5	0.5										
Mean Temp (deg C)	2012	3	29	4	0.83	2.1	1.3	2.0		2.0	1.8									
Mean Temp (deg C)	2012	3	31	4	0.83	2.6	2.3	2.5		2.3	1.3									
Mean Temp (deg C)	2012	4	1	4	0.83	2.1	2.1	2.0		1.3	0.8									
Mean Temp (deg C)	2012	4	7	4	0.83	4.5	4.3	4.5		3.8	4.3									
Mean Temp (deg C)	2012	4	9	4	0.83	6.5	5.5	6.5		6.3	5.9									
Mean Temp (deg C)	2012	4	10	4	0.83	6.9	6.7	6.5		7.0	7.0									
Mean Temp (deg C)	2012	4	11	4	0.85	6.9	6.9			6.3	7.2	6.8								
Mean Temp (deg C)	2012	4	12	4	0.85	7.2	7.0			7.3	6.9	7.0								
Mean Temp (deg C)	2012	4	14	4	0.83	10.9	9.5	11.0		11.0	10.6									
Mean Temp (deg C)	2012	4	15	4	0.83	16.0	16.0	16.0		15.5	15.6									
Mean Temp (deg C)	2012	4	16	4	0.83	22.0	21.9	22.0		22.0	21.8									
Mean Temp (deg C)	2012	4	18	4	0.83	5.5	4.8	5.5		5.0	5.3									
Mean Temp (deg C)	2012	4	19	4	0.8	11.2	11.3	11.0		10.5		11.5								
Mean Temp (deg C)	2012	4	20	4	0.83	8.5	8.2	8.5		7.8	7.9									
Mean Temp (deg C)	2012	4	21	4	0.81	5.3	5.1	5.0			5.3	5.5								
Mean Temp (deg C)	2012	4	24	4	0.83	8.5	8.4	8.3		8.0	8.6									
Mean Temp (deg C)	2012	4	26	4	0.9	6.5				6.8	6.4	6.3	5.5							
Mean Temp (deg C)	2012	4	27	4	0.83	2.9	2.6	2.5		3.0	3.2									
Mean Temp (deg C)	2012	4	28	4	0.85	2.9	2.4			3.0	3.1	2.5								
Mean Temp (deg C)	2012	4	29	4	0.85	4.5	3.7			4.8	4.2	4.3								
Mean Temp (deg C)	2012	5	1	4	0.74	9.3	9.0	9.0	9.5	8.8										
Mean Temp (deg C)	2012	5	2	4	0.83	12.8	13.1	12.8		11.8	12.4									
Mean Temp (deg C)	2012	5	5	4	0.83	10.5	10.3	10.5		10.0	10.5									
Mean Temp (deg C)	2012	5	6	4	0.83	10.0	9.0	10.0		10.0	10.5									
Mean Temp (deg C)	2012	5	7	4	0.83	11.9	12.0	11.8		11.3	10.9									
Mean Temp (deg C)	2012	5	8	4	0.91	12.7	12.9			12.0	12.5		12.3							
Mean Temp (deg C)	2012	5	9	4	0.83	16.1	15.8	16.0		16.3	15.7									
Mean Temp (deg C)	2012	5	11	4	0.81	12.0	11.7	12.0			12.0	12.0								
Mean Temp (deg C)	2012	5	13	4	0.74	17.1	16.8	17.0	17.5	16.0										
Mean Temp (deg C)	2012	5	14	4	0.83	16.2	15.1	16.3		16.3	16.0									
Mean Temp (deg C)	2012	5	16	4	0.74	18.8	18.7	18.5	18.3	20.0										
Mean Temp (deg C)	2012	5	19	4	0.9	18.5				19.3	18.5	18.0	18.3							
Mean Temp (deg C)	2012	5	20	4	0.9	22.1				22.8	22.3	21.7	21.5							
Mean Temp (deg C)	2012	5	25	4	0.73	23.3		23.3	23.3		23.1	23.3								
Mean Temp (deg C)	2012	5	26	4	0.74	20.7		20.5	20.8	20.5	20.6									
Mean Temp (deg C)	2012	5	27	4	0.83	16.9	16.6	17.0		16.5	17.0									
Mean Temp (deg C)	2012	5	28	4	0.85	17.7	18.2			16.8	16.8	18.0								
Mean Temp (deg C)	2012	5	30	4	0.83	20.1	20.1	20.0		19.8	20.3									
Mean Temp (deg C)	2012	6	5	4	0.74	16.3	16.0	16.3	16.5	15.3										
Mean Temp (deg C)	2012	6	6	4	0.78	16.1	14.8		16.5	15.8	15.4									
Mean Temp (deg C)	2012	6	7	4	0.74	17.0	16.1	17.0	17.0	16.5										
Mean Temp (deg C)	2012	6	8	4	0.74	17.3	16.3	17.3	17.3	17.0										
Mean Temp (deg C)	2012	6	9	4	0.74	17.5		17.8	17.3	17.3	16.2									
Mean Temp (deg C)	2012	6	11	4	0.74	23.5		23.3	23.8	23.0	22.6									
Mean Temp (deg C)	2012	6	12	4	0.75	22.3	22.5	22.5	21.8		22.9									
Mean Temp (deg C)	2012	6	13	4	0.74	20.2	20.2	20.0	20.0	20.3										
Mean Temp (deg C)	2012	6	14	4	0.83	16.8	15.5	17.5		16.0	16.5									
Mean Temp (deg C)	2012	6	15	4	0.87	18.0	17.5			17.8			17.5		18.5					
Mean Temp (deg C)	2012	6	16	4	0.83	19.7	18.5	20.0		19.5	19.9									
Mean Temp (deg C)	2012	6	17	4	0.74	22.6		22.8	22.3	22.5	22.1									
Mean Temp (deg C)	2012	6	18	4	0.74	22.5	21.6	22.3	22.5	22.8										
Mean Temp (deg C)	2012	6	20	4	0.74	27.0	27.1	27.0	26.8	27.0										
Mean Temp (deg C)	2012	6	21	4	0.74	28.7		29.0	28.5	28.5	28.8									
Mean Temp (deg C)	2012	6	22	4	0.81	25.8	25.4	26.3			25.8	25.5								
Mean Temp (deg C)	2012	6	23	4	0.81	22.3		22.5		22.5	22.0	22.0								
Mean Temp (deg C)	2012	6	24	4	0.83	19.8	19.0	20.0		19.8	19.5									
Mean Temp (deg C)	2012	6	27	4	0.74	18.3	17.8	18.3	18.5	17.5										
Mean Temp (deg C)	2012	6	28	4	0.83	21.2	20.7	21.3		21.3	21.4									
Mean Temp (deg C)	2012	6	30	4	0.81	24.3		24.5		23.3	24.6	25.0								
Mean Temp (deg C)	2012	7	1	4	0.85	21.9	22.5			20.5	22.1	22.3								
Mean Temp (deg C)	2012	7	2	4	0.83	20.8	20.5	21.0		20.3	20.7									
Mean Temp (deg C)	2012	7	3	4	0.81	19.8		19.8		19.0	19.8	20.5								
Mean Temp (deg C)	2012	7	4	4	0.83	22.7	22.6	23.0		22.0	22.8									
Mean Temp (deg C)	2012	7	5	4	0.83	21.0	20.4	21.0		21.0	21.8									
Mean Temp (deg C)	2012	7	6	4	0.83	22.4	21.9	22.5		22.5	22.6									
Mean Temp (deg C)	2012	7	7	4	0.78	25.5	25.2		25.8	24.5	25.6									
Mean Temp (deg C)	2012	7	8	4	1.01	19.9				19.5	20.3		19.5			19.3				
Mean Temp (deg C)	2012	7	9	4	0.83	17.5	16.3	17.8		17.5	18.3									
Mean Temp (deg C)	2012	7	10	4	0.83	19.0	18.0	19.3		19.0	18.5									
Mean Temp (deg C)	2012	7	12	4	0.83	23.0	21.5	23.5		23.0	21.8									
Mean Temp (deg C)	2012	7	13	4	0.85	24.6		24.8		25.0	23.7		23.0							
Mean Temp (deg C)	2012	7	14	4	0.82	26.6		26.5			26.4	27.8	24.8							
Mean Temp (deg C)	2012	7	15	4	0.83	26.3	24.5	26.8		26.8	26.2									
Mean Temp (deg C)	2012	7	16	4	0.83	24.2	23.8	24.3		24.3	24.0									
Mean Temp (deg C)	2012	7	17	4	0.75	24.4	24.4	24.5	24.5		23.6									
Mean Temp (deg C)	2012	7	18	4	0.83	20.5	20.5	20.5		20.0	20.6									
Mean Temp (deg C)	2012	7	19	4	0.83	16.9	16.4	17.3		16.0	16.6									
Mean Temp (deg C)	2012	7	20	4	0.84	17.4	16.0	17.8			17.0		16.8							
Mean Temp (deg C)	2012	7	21	4	0.83	19.0	18.8	19.0		18.8	19.1									
Mean Temp (deg C)	2012	7	22	4	0.83	24.3	23.5	24.5		24.3	24.4									
Mean Temp (deg C)	2012	7	23	4	0.73	25.3		25.0	25.3		25.5	25.3								
Mean Temp (deg C)	2012	7	24	4	0.83	21.7	21.8	21.8		21.0	21.9									
Mean Temp (deg C)	2012	7	25	4	0.74	19.1	19.0	18.8	19.3	18.8										
Mean Temp (deg C)	2012	7	26	4	0.84	19.6	18.8	19.5			19.8		19.8							
Mean Temp (deg C)	2012	7	27	4	0.75	20.8	20.1	20.5	21.3		20.2									
Mean Temp (deg C)	2012	7	28	4	0.83	20.1	20.0	20.3		19.5	20.2									
Mean Temp (deg C)	2012	7	29	4	0.74	21.2	20.5	21.3	21.0	21.3										
Mean Temp (deg C)	2012	7	30	4	0.75	23.2	22.8	23.5	22.5		23.8									
Mean Temp (deg C)	2012	8	3	4	0.75	25.1	24.0	25.5	24.5		25.5									
Mean Temp (deg C)	2012	8	4	4	0.75	24.5	24.0	25.0	24.0		24.3									
Mean Temp (deg C)	2012	8	5	4	0.74	26.7	28.0	26.8	26.3	26.0										
Mean Temp (deg C)	2012	8	6	4	0.74	19.8	20.1	19.5	20.0	19.5										
Mean Temp (deg C)	2012	8	7	4	0.75	20.8	20.8	21.5	19.8		21.1									
Mean Temp (deg C)	2012	8	8	4	0.75	22.2	21.8	22.5	21.8		22.0									
Mean Temp (deg C)	2012	8	9	4	0.75	21.8	21.6	21.5	22.0		21.9									
Mean Temp (deg C)	2012	8	10	4	0.75	21.9	22.7	21.5	22.0		21.7									
Mean Temp (deg C)	2012	8	11	4	0.73	23.5		23.5	23.8		23.0	23.0								
Mean Temp (deg C)	2012	8	12	4	0.73	22.7		23.0	22.3		23.4	22.3								
Mean Temp (deg C)	2012	8	13	4	0.75	22.4	22.0	22.5	22.3		21.8									
Mean Temp (deg C)	2012	8	14	4	0.75	21.9	22.0	22.0	21.5		21.8									
Mean Temp (deg C)	2012	8	15	4	0.75	22.8	22.4	22.8	22.8		22.5									
