VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	AUTEUIL	RIVIERE DES PRAIRIES	VERCHERES	ST JACQUES	ST JANVIER	STE MADELEINE	FLEURY	MARIEVILLE	ST AMABLE	SOREL	PIERREVILLE	STE MARTINE	ST GUILLAUME	ST HYACINTHE 2	ST BERNARD DE LACOLLE	PHILIPSBURG	ST NAZAIRE	SABREVOIS
Total Precip (mm)	2000	5	20	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2000	5	21	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2000	9	27	4	3.67	0.7	0.0	2.2	2.0					1.0									
Total Precip (mm)	2000	10	15	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2000	11	26	4	3.63	22.1	22.7	14.0		24.8				32.0									
Total Precip (mm)	2000	12	16	4	3.63	28.1	34.8	18.0		27.0				28.0									
Total Precip (mm)	2001	3	3	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2001	3	17	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2001	4	7	4	3.63	2.0	1.0	0.0		4.5				1.2									
Total Precip (mm)	2001	9	26	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2001	9	27	4	3.63	0.2	0.0	2.0		0.0				0.0									
Total Precip (mm)	2001	9	28	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2001	9	29	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2001	10	11	4	3.63	2.1	1.3	2.8		2.6				4.0									
Total Precip (mm)	2001	11	30	4	3.63	5.7	7.3	9.6		0.0				19.0									
Total Precip (mm)	2001	12	27	4	3.67	0.3	0.0	1.0	0.0					2.0									
Total Precip (mm)	2001	12	28	4	3.67	1.2	0.0	5.0	3.0					0.0									
Total Precip (mm)	2001	12	29	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2001	12	30	4	3.67	3.9	5.0	2.0	0.0					9.0									
Total Precip (mm)	2001	12	31	4	3.62	0.1	0.0	0.0	0.0		1.6												
Total Precip (mm)	2002	1	1	4	4.18	0.0		0.0	0.0	0.0	0.0												
Total Precip (mm)	2002	1	25	4	4.22	5.4		6.0	7.0	5.0				7.0									
Total Precip (mm)	2002	1	26	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2002	2	1	4	3.63	4.1	3.7	10.0		4.0				1.0									
Total Precip (mm)	2002	2	28	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2002	3	1	4	3.75	0.0	0.0	0.0			0.8			0.0									
Total Precip (mm)	2002	3	2	4	3.75	13.6	15.9	6.0			23.2			16.0									
Total Precip (mm)	2002	3	3	4	3.75	5.6	4.4	12.0			3.4			4.0									
Total Precip (mm)	2002	3	4	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2002	3	5	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2002	3	6	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2002	3	7	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2002	5	13	4	3.63	22.0	20.4	24.0		25.5				27.0									
Total Precip (mm)	2002	5	14	4	3.63	6.5	7.5	8.0		4.9				9.0									
Total Precip (mm)	2002	5	15	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2002	5	16	4	3.63	3.2	2.3	3.6		4.6				3.0									
Total Precip (mm)	2002	8	7	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2002	8	29	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2002	8	30	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2002	11	19	4	3.63	1.2	2.0	2.0		0.0				1.0									
Total Precip (mm)	2002	11	20	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2002	11	21	4	3.63	2.0	4.0	0.0		0.0				4.0									
Total Precip (mm)	2002	11	22	4	3.63	7.3	5.5	4.0		11.7				8.0									
Total Precip (mm)	2002	11	23	4	3.63	0.3	0.0	0.0		0.8				0.0									
Total Precip (mm)	2002	12	20	4	4.22	8.3		6.0	8.0	12.0				6.0									
Total Precip (mm)	2002	12	30	4	3.63	3.3	5.3	0.0		1.6				6.0									
Total Precip (mm)	2002	12	31	4	3.57	8.9	9.4	7.0		12.0	2.0												
Total Precip (mm)	2003	1	3	4	3.57	1.4	0.0	0.0	0.0	5.0													
Total Precip (mm)	2003	1	4	4	3.63	4.6	5.0	6.0		4.0				6.0									
Total Precip (mm)	2003	1	5	4	3.63	0.2	0.0	2.0		0.0				0.0									
Total Precip (mm)	2003	1	17	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2003	1	19	4	3.63	2.0	1.5	0.0		4.0				0.0									
Total Precip (mm)	2003	3	20	4	3.63	24.5	28.6	14.0		26.6				23.0									
Total Precip (mm)	2003	3	21	4	3.63	0.2	0.0	0.0		0.0				2.0									
Total Precip (mm)	2003	3	22	4	3.63	2.7	1.8	6.0		3.6				1.0									
Total Precip (mm)	2003	3	23	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2003	3	24	4	3.63	1.1	1.2	1.0		1.4				0.0									
Total Precip (mm)	2003	3	25	4	3.63	3.4	3.2	1.8		3.4				9.0									
Total Precip (mm)	2003	4	24	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2003	12	16	4	3.63	5.6	5.9	2.0		8.2				2.0									
Total Precip (mm)	2003	12	17	4	3.63	19.2	19.0	19.0		20.0				29.0									
Total Precip (mm)	2003	12	24	4	3.67	15.5	13.7	20.0	11.0					35.0									
Total Precip (mm)	2003	12	29	4	3.67	8.8	9.7	6.0	8.0					13.0									
Total Precip (mm)	2003	12	30	4	3.67	3.2	3.0	1.2	5.0					5.0									
Total Precip (mm)	2004	1	2	4	3.62	3.8	3.8	5.0	4.0		3.4												
Total Precip (mm)	2004	1	3	4	3.67	0.5	0.0	4.0	0.0					0.0									
Total Precip (mm)	2004	1	11	4	3.63	6.8	7.5	8.0		6.0				9.0									
Total Precip (mm)	2004	1	18	4	3.67	2.7	1.6	7.0	2.0					6.0									
Total Precip (mm)	2004	1	20	4	3.67	1.7	2.5	1.0	0.0					2.0									
Total Precip (mm)	2004	1	21	4	3.63	1.2	1.4	1.0		1.2				1.0									
Total Precip (mm)	2004	1	22	4	3.63	2.8	2.6	2.0		3.8				2.0									
Total Precip (mm)	2004	2	29	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2004	3	1	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2004	3	2	4	3.63	2.7	2.4	2.0		3.8				2.0									
Total Precip (mm)	2004	3	3	4	3.63	0.2	0.0	0.0		0.6				0.0									
Total Precip (mm)	2004	3	4	4	3.63	0.2	0.0	0.0		0.0				3.0									
Total Precip (mm)	2004	3	5	4	3.63	23.6	24.5	24.0		25.7				24.0									
Total Precip (mm)	2004	3	6	4	3.63	0.1	0.0	0.0		0.0				1.0									
Total Precip (mm)	2004	9	7	4	3.63	4.2	5.0	7.0		2.4				6.0									
Total Precip (mm)	2005	1	12	4	3.63	4.6	3.4	4.0		5.0				13.0									
Total Precip (mm)	2005	4	13	4	4.22	0.2		0.0	0.0	0.0				1.0									
Total Precip (mm)	2005	5	20	4	3.63	0.5	0.0	0.0		1.4				0.0									
Total Precip (mm)	2005	5	30	4	3.63	3.0	0.2	0.0		8.8				0.0									
Total Precip (mm)	2005	7	31	4	3.62	0.3	0.0	1.0	0.0		1.4												
Total Precip (mm)	2005	11	15	4	3.63	21.5	22.8	19.0		23.4				23.0									
Total Precip (mm)	2005	12	24	4	3.63	3.5	4.9	4.0		2.6				1.0									
Total Precip (mm)	2006	1	1	4	3.57	0.1	0.0	1.0	0.0	0.0													
Total Precip (mm)	2006	1	14	4	3.57	4.5	4.2	8.0		3.0	9.2												
Total Precip (mm)	2006	1	20	4	3.63	11.1	13.7	5.0		12.8				5.0									
Total Precip (mm)	2006	1	29	4	3.63	4.5	3.5	5.0		5.4				8.0									
Total Precip (mm)	2006	1	30	4	3.62	0.3	0.0	2.0	0.0		0.4												
Total Precip (mm)	2006	1	31	4	3.63	3.5	3.4	1.0		5.4				2.0									
Total Precip (mm)	2006	2	6	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2006	2	16	4	3.68	12.8	15.3	9.0			9.8				10.0								
Total Precip (mm)	2006	2	17	4	3.63	2.4	4.5	4.0		0.0				0.0									
Total Precip (mm)	2006	4	4	4	3.63	16.0	18.3	14.0		14.0				24.1									
Total Precip (mm)	2006	5	13	4	3.63	23.5	28.7	28.0		15.0				38.4									
Total Precip (mm)	2006	6	13	4	3.63	0.2	0.2	1.0		0.0				0.0									
Total Precip (mm)	2006	6	19	4	3.63	3.8	4.2	4.0		3.6				4.0									
Total Precip (mm)	2006	6	26	4	3.63	8.4	10.1	6.6		5.8				17.0									
Total Precip (mm)	2006	6	30	4	3.63	8.6	2.2	16.0		16.9				3.0									
Total Precip (mm)	2006	7	4	4	3.63	10.5	13.0	0.0		13.6				6.0									
Total Precip (mm)	2006	8	14	4	3.63	1.9	2.8	0.0		1.0				4.0									
Total Precip (mm)	2006	8	18	4	3.63	0.2	0.2	0.0		0.0				1.0									
Total Precip (mm)	2006	8	20	4	3.63	20.2	20.6	36.0		15.6				27.6									
Total Precip (mm)	2006	9	6	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2006	9	20	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2006	9	24	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2006	10	12	4	3.63	3.7	3.7	6.0		4.2				0.4									
Total Precip (mm)	2006	10	20	4	3.67	24.2	26.8	22.0	21.0					30.2									
Total Precip (mm)	2006	11	15	4	3.63	2.3	2.7	0.0		3.0				2.2									
Total Precip (mm)	2006	12	6	4	3.63	5.9	2.5	1.0		12.4				7.0									
Total Precip (mm)	2006	12	17	4	3.63	0.0	0.0	0.0		0.0				0.6									
Total Precip (mm)	2006	12	19	4	3.63	0.1	0.0	1.0		0.0				0.0									
Total Precip (mm)	2006	12	27	4	3.63	0.3	0.0	0.0		1.0				0.0									
Total Precip (mm)	2006	12	28	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2007	1	12	4	3.63	1.2	0.0	0.0		1.2				9.8									
Total Precip (mm)	2007	1	31	4	3.63	0.1	0.0	0.0		0.4				0.0									
Total Precip (mm)	2007	2	2	4	3.67	2.7	2.9	4.0	3.0					1.0									
Total Precip (mm)	2007	2	4	4	3.63	0.1	0.0	1.0		0.0				0.0									
Total Precip (mm)	2007	2	8	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2007	3	2	4	3.63	15.9	10.5	29.0		22.0				11.0									
Total Precip (mm)	2007	3	22	4	3.63	4.9	5.5	0.0		7.0				3.2									
Total Precip (mm)	2007	3	26	4	3.63	8.4	7.7	3.0		12.3				8.2									
Total Precip (mm)	2007	4	2	4	3.63	4.5	5.4	2.8		4.2				6.2									
Total Precip (mm)	2007	4	12	4	3.63	14.8	21.9	15.0		9.5				8.2									
Total Precip (mm)	2007	4	15	4	3.63	21.0	28.4	14.0		16.2				23.8									
Total Precip (mm)	2007	4	16	4	3.63	6.0	6.8	6.0		6.4				4.0									
Total Precip (mm)	2007	4	17	4	3.63	3.1	3.0	3.0		3.6				3.4									
Total Precip (mm)	2007	5	25	4	3.63	2.8	1.1	2.6		6.2				0.0									
Total Precip (mm)	2007	6	1	4	3.67	1.9	1.9	2.0	0.0					6.0									
Total Precip (mm)	2007	6	16	4	3.63	2.8	3.9	2.6		1.8				3.2									
Total Precip (mm)	2007	6	18	4	3.63	0.2	0.2	1.0		0.0				0.0									
Total Precip (mm)	2007	6	19	4	3.63	6.2	5.4	10.0		6.2				8.4									
Total Precip (mm)	2007	6	21	4	3.67	1.0	1.5	0.0	0.0					1.8									
Total Precip (mm)	2007	6	22	4	3.63	0.0	0.0	0.0		0.0				0.6									
Total Precip (mm)	2007	7	11	4	3.63	1.8	1.9	0.0		2.0				3.8									
Total Precip (mm)	2007	7	14	4	3.63	6.9	11.2	4.6		4.0				4.0									
Total Precip (mm)	2007	7	27	4	3.67	0.4	0.2	1.4	0.0					1.0									
Total Precip (mm)	2007	7	28	4	3.67	5.4	4.4	20.6	0.0					1.8									
Total Precip (mm)	2007	8	2	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2007	8	7	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2007	8	12	4	3.63	1.3	2.6	0.0		0.0				2.8									
Total Precip (mm)	2007	9	7	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2007	9	26	4	3.63	0.9	1.8	0.0		0.0				1.4									
Total Precip (mm)	2007	9	28	4	3.63	10.6	11.6	10.0		11.2				10.0									
Total Precip (mm)	2007	10	19	4	3.63	20.1	31.5	26.0		0.0				45.6									
Total Precip (mm)	2007	11	19	4	3.63	6.7	6.2	5.0		10.0				2.0									
Total Precip (mm)	2007	11	20	4	3.63	1.3	1.2	1.0		2.0				0.0									
Total Precip (mm)	2007	11	21	4	3.67	6.5	8.8	4.0	2.0					8.8									
Total Precip (mm)	2007	11	22	4	3.67	8.7	10.6	6.0	12.0					0.0									
Total Precip (mm)	2007	11	26	4	3.63	11.0	15.6	8.0		8.0				9.4									
Total Precip (mm)	2007	11	29	4	3.63	3.6	4.7	1.0		4.0				2.4									
Total Precip (mm)	2007	11	30	4	3.67	3.0	3.2	3.0	5.0					0.0									
Total Precip (mm)	2007	12	3	4	3.63	10.4	9.6	28.0		6.0				15.0									
Total Precip (mm)	2007	12	5	4	3.63	0.2	0.0	2.0		0.0				0.0									
Total Precip (mm)	2007	12	12	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2007	12	27	4	3.63	4.1	4.0	5.0		5.0				2.0									
Total Precip (mm)	2007	12	28	4	3.63	6.5	9.2	4.0		5.0				6.0									
Total Precip (mm)	2008	1	4	4	3.63	0.1	0.0	0.0		0.0				1.0									
Total Precip (mm)	2008	1	5	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	1	10	4	3.67	4.6	6.2	2.0	3.0					4.0									
Total Precip (mm)	2008	1	16	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	1	18	4	3.63	0.6	0.0	2.0		1.0				0.0									
Total Precip (mm)	2008	1	19	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	1	22	4	3.63	10.4	9.8	15.0		12.0				7.0									
Total Precip (mm)	2008	1	23	4	3.63	0.2	0.0	2.0		0.0				0.0									
Total Precip (mm)	2008	1	24	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	1	25	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	1	26	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	2	1	4	3.63	25.6	14.8	41.0		40.0				18.0									
Total Precip (mm)	2008	2	2	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	2	3	4	3.63	0.1	0.0	1.0		0.0				0.0									
Total Precip (mm)	2008	2	15	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2008	2	27	4	3.63	0.2	0.0	0.0		0.0				2.0									
Total Precip (mm)	2008	3	1	4	3.63	3.1	2.4	7.0		4.0				0.0									
Total Precip (mm)	2008	3	2	4	3.63	0.7	1.6	0.0		0.0				0.0									
Total Precip (mm)	2008	3	3	4	3.63	0.8	1.9	0.0		0.0				0.0									
Total Precip (mm)	2008	3	5	4	3.63	7.8	4.6	5.0		16.0				0.0									
Total Precip (mm)	2008	3	11	4	3.63	1.0	1.6	0.0		1.0				0.0									
Total Precip (mm)	2008	3	12	4	3.63	0.2	0.0	2.0		0.0				0.0									
Total Precip (mm)	2008	3	19	4	3.63	9.3	11.8	9.0		10.0				0.0									
Total Precip (mm)	2008	3	25	4	3.63	3.0	0.0	1.0		8.6				0.0									
Total Precip (mm)	2008	3	26	4	3.67	0.1	0.0	1.0	0.0					0.0									
Total Precip (mm)	2008	4	4	4	4.22	3.8		8.0	0.0	5.2				0.0									
Total Precip (mm)	2008	4	11	4	3.63	7.7	12.7	12.0		0.0				11.6									
Total Precip (mm)	2008	5	4	4	3.63	2.7	2.3	1.0		3.8				4.8									
Total Precip (mm)	2008	5	12	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	5	13	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	5	21	4	3.67	1.3	1.2	2.2	2.0					0.0									
Total Precip (mm)	2008	5	22	4	3.63	2.2	0.2	0.0		5.8				2.4									
Total Precip (mm)	2008	5	25	4	3.63	1.9	2.2	0.0		2.4				1.8									
Total Precip (mm)	2008	6	4	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	6	6	4	3.63	0.1	0.0	0.6		0.0				0.0									
Total Precip (mm)	2008	6	9	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	6	14	4	3.57	4.5	0.2	27.0	0.0	4.6													
Total Precip (mm)	2008	7	3	4	3.63	8.3	6.5	10.0		11.0				9.5									
Total Precip (mm)	2008	7	4	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	7	24	4	3.63	0.8	1.4	1.0		0.0				0.8									
Total Precip (mm)	2008	8	2	4	3.63	12.5	10.0	8.2		13.2				36.4									
Total Precip (mm)	2008	8	4	4	3.63	1.4	2.4	0.0		1.0				0.0									
Total Precip (mm)	2008	8	31	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	9	3	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	9	12	4	3.63	5.4	5.0	3.8		7.2				5.6									
Total Precip (mm)	2008	9	17	4	3.63	0.1	0.0	0.6		0.0				0.7									
Total Precip (mm)	2008	9	25	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	10	10	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2008	10	16	4	3.63	0.2	0.2	0.0		0.0				1.0									
Total Precip (mm)	2008	11	26	4	3.63	4.1	4.1	2.0		5.0				5.4									
Total Precip (mm)	2008	12	3	4	3.63	2.4	3.1	2.0		2.0				2.2									
Total Precip (mm)	2008	12	9	4	3.63	31.4	35.6	26.0		35.0				21.0									
Total Precip (mm)	2008	12	12	4	3.63	4.1	4.2	4.0		4.0				6.5									
Total Precip (mm)	2008	12	14	4	3.67	4.1	5.2	2.0	5.0					1.5									
Total Precip (mm)	2008	12	15	4	3.63	5.3	7.6	7.0		4.0				0.0									
Total Precip (mm)	2008	12	17	4	3.63	1.9	2.9	4.0		0.0				3.0									
Total Precip (mm)	2008	12	20	4	3.63	0.1	0.0	1.0		0.0				0.0									
Total Precip (mm)	2008	12	29	4	3.63	4.5	4.1	2.0		7.0				2.0									
Total Precip (mm)	2008	12	30	4	3.63	0.1	0.0	0.5		0.0				0.0									
Total Precip (mm)	2008	12	31	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2009	1	1	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2009	1	2	4	3.63	2.1	2.0	4.0		2.0				2.0									
Total Precip (mm)	2009	1	3	4	3.63	0.0	0.0	0.0		0.0				0.0									
Total Precip (mm)	2009	1	4	4	3.63	2.0	2.9	2.0		1.0				3.0									
Total Precip (mm)	2009	2	20	4	4.22	1.2		0.0	0.0	2.0				2.0									
Total Precip (mm)	2009	2	23	4	3.63	2.7	4.2	4.0		0.0				6.0									
Total Precip (mm)	2009	2	27	4	3.63	15.0	16.3	14.0		15.8				15.8									
Total Precip (mm)	2009	3	17	4	3.63	0.3	0.0	0.0		0.8				1.0									
Total Precip (mm)	2009	7	19	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2009	8	17	4	3.63	1.6	0.0	2.0		4.2				0.0									
Total Precip (mm)	2009	8	25	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2009	8	26	4	3.63	0.1	0.2	0.0		0.0				0.0									
Total Precip (mm)	2009	12	10	4	3.69	0.0	0.0		0.0		0.0			0.0									
Total Precip (mm)	2009	12	13	4	3.67	8.9	8.8	13.0	10.0					6.0									
Total Precip (mm)	2009	12	23	4	3.69	1.0	1.3		0.0		2.4			1.0									
Total Precip (mm)	2010	1	4	4	3.67	1.9	1.2	4.5	2.0					3.0									
Total Precip (mm)	2010	1	27	4	3.63	2.7	2.9	3.0		3.0				2.0									
Total Precip (mm)	2010	1	28	4	3.63	5.4	6.1	5.0		5.0				7.0									
Total Precip (mm)	2010	2	3	4	3.55	0.0	0.0		0.0	0.0				0.0									
Total Precip (mm)	2010	2	19	4	3.63	1.9	2.5	4.5		0.0				4.0									
Total Precip (mm)	2010	2	20	4	3.63	0.4	0.0	2.5		0.0				2.0									
Total Precip (mm)	2010	2	25	4	3.67	5.6	7.7	2.0	4.0					4.0									
Total Precip (mm)	2010	2	26	4	3.67	3.7	5.7	0.2	1.0					4.0									
Total Precip (mm)	2010	3	19	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2010	3	20	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2010	3	23	4	3.67	3.1	2.3	4.0	2.0					9.5									
Total Precip (mm)	2010	3	28	4	3.67	18.6	21.7	19.0	14.0					18.0									
Total Precip (mm)	2010	4	27	4	4.44	27.9		34.0	22.0		37.4			33.0									
Total Precip (mm)	2010	7	23	4	3.67	0.3	0.5	0.0	0.0					0.3									
Total Precip (mm)	2010	8	8	4	3.67	20.4	21.6	27.0	12.0					29.2									
Total Precip (mm)	2010	8	23	4	3.67	0.1	0.2	0.0	0.0					0.0									
Total Precip (mm)	2010	11	25	4	3.67	0.2	0.0	0.0	1.0					0.4									
Total Precip (mm)	2010	12	4	4	3.67	1.7	2.0	3.4	0.0					2.0									
Total Precip (mm)	2010	12	6	4	3.67	16.3	19.0	29.2	1.2					18.0									
Total Precip (mm)	2010	12	7	4	3.67	7.8	10.6	9.5	0.0					8.0									
Total Precip (mm)	2010	12	18	4	3.67	1.0	1.1	1.0	1.6					0.0									
Total Precip (mm)	2010	12	22	4	3.67	3.4	4.1	3.0	0.0					7.5									
Total Precip (mm)	2010	12	23	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2011	1	1	4	3.67	3.3	3.9	4.6	1.2					3.8									
Total Precip (mm)	2011	1	19	4	3.67	0.6	1.1	0.0	0.0					0.0									
Total Precip (mm)	2011	2	12	4	3.67	0.4	0.0	0.0	0.0					4.0									
Total Precip (mm)	2011	3	10	4	3.78	20.3	20.6				26.2			22.2	22.0								
Total Precip (mm)	2011	3	11	4	3.75	2.4	3.4	0.0			1.2			2.4									
Total Precip (mm)	2011	3	17	4	3.75	3.3	3.9	4.2			0.0			0.4									
Total Precip (mm)	2011	3	21	4	3.69	7.6	9.3		8.0		3.0			3.0									
Total Precip (mm)	2011	3	24	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2011	4	21	4	3.67	0.0	0.0	0.0	0.0					0.4									
Total Precip (mm)	2011	5	3	4	3.67	24.6	25.8	30.2	15.6					38.4									
Total Precip (mm)	2011	5	14	4	3.69	16.2	17.1		11.2		25.8			23.0									
Total Precip (mm)	2011	5	21	4	3.67	0.0	0.0	0.0	0.0					0.0									
Total Precip (mm)	2011	5	22	4	3.67	2.2	1.5	2.8	4.0					3.6									
Total Precip (mm)	2011	5	23	4	3.67	2.7	3.4	3.0	0.0					4.4									
Total Precip (mm)	2011	6	26	4	3.67	2.3	0.2	13.0	0.0					4.0									
Total Precip (mm)	2011	7	11	4	3.62	9.6	2.5	5.0	41.0		1.4												
Total Precip (mm)	2011	7	12	4	3.69	7.4	11.5		0.0		3.2			5.2									
Total Precip (mm)	2011	8	7	4	3.67	4.1	0.2	3.0	20.8					0.2									
Total Precip (mm)	2011	8	17	4	3.67	0.1	0.2	0.0	0.0					0.0									
Total Precip (mm)	2011	9	12	4	3.67	5.0	7.5	3.2	0.0					5.0									
Total Precip (mm)	2011	9	22	4	3.75	0.1	0.0	0.0			0.0			0.6									
Total Precip (mm)	2011	10	5	4	3.75	0.1	0.2	0.0			0.0			0.0									
Total Precip (mm)	2011	10	23	4	3.78	0.1	0.2				0.0			0.0	0.0								
Total Precip (mm)	2011	11	17	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2011	11	18	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2011	11	19	4	3.75	0.8	1.1	0.0			0.6			1.0									
Total Precip (mm)	2011	11	26	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2011	12	14	4	3.75	10.4	10.8	13.0			6.6			8.8									
Total Precip (mm)	2011	12	15	4	3.75	11.3	11.6	11.0			8.2			16.0									
Total Precip (mm)	2011	12	21	4	4.82	7.7					6.4	13.2		10.4	7.8								
Total Precip (mm)	2011	12	24	4	4.52	0.0		0.0			0.0			0.0	0.0								
Total Precip (mm)	2012	1	1	4	3.75	3.3	2.7	4.6			4.4			5.7									
Total Precip (mm)	2012	1	7	4	3.75	0.7	1.0	0.0			0.0			1.0									
Total Precip (mm)	2012	1	12	4	3.75	11.9	13.2	9.6			13.0			13.0									
Total Precip (mm)	2012	1	13	4	3.75	10.2	10.6	10.1			14.0			11.0									
Total Precip (mm)	2012	1	17	4	3.75	4.4	4.3					9.2					3.4	4.0					
Total Precip (mm)	2012	1	21	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	1	22	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	1	24	4	3.75	0.0	0.0	0.0			0.0			0.2									
Total Precip (mm)	2012	2	1	4	3.75	0.9	1.0	0.0			1.8			2.0									
Total Precip (mm)	2012	2	15	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	2	22	4	3.75	0.2	0.0	0.0			1.0			1.2									
Total Precip (mm)	2012	2	23	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	2	24	4	3.75	23.5	25.2	21.0			24.0			28.0									
Total Precip (mm)	2012	3	7	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	3	10	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	4	16	4	3.73	0.8	1.0	0.0						1.4	1.2								
Total Precip (mm)	2012	4	22	4	3.75	23.5	22.3	30.0			30.8			25.4									
Total Precip (mm)	2012	4	27	4	3.75	0.1	0.0	0.0			0.6			0.4									
Total Precip (mm)	2012	5	13	4	3.75	0.0	0.0	0.0			1.0			0.0									
Total Precip (mm)	2012	5	14	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	5	16	4	3.75	3.9	3.0	7.0			5.6			4.8									
Total Precip (mm)	2012	5	19	4	3.78	0.0	0.0				0.0			0.0	0.0								
Total Precip (mm)	2012	5	21	4	3.78	34.1	42.6				7.0			6.2	30.6								
Total Precip (mm)	2012	5	24	4	3.75	0.0	0.0	0.0			0.0			0.0									
Total Precip (mm)	2012	6	7	4	3.78	6.6	7.8				2.2			1.6	8.2								
